id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92658;10.624641999999994
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92658;10.624641999999994
kz5pksv6sn;Pårampe Granfoss fra Fornebu;Bygrensen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.909130141141226;10.627708766864771
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.952633;10.633538000000044
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.952633;10.633538000000044
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.9205;10.672665999999936
khawvagbgql;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.952633;10.633538000000044
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.9205;10.672665999999936
kz5pksv6sn;Pårampe Granfoss fra Fornebu;Bygrensen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.909130141141226;10.627708766864771
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.9205;10.672665999999936
98cj95kv68c;E18 hovedløp;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.90982424193205;10.628001626983632
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.9205;10.672665999999936
h1ukteo5hu;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92658;10.624641999999994
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.9205;10.672665999999936
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.9205;10.672665999999936
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.920087438438216;10.821930040286702
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.9205;10.672665999999936
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.920087438438216;10.821930040286702
prb1jmvxp5;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.9205;10.672665999999936
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.920087438438216;10.821930040286702
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.920087438438216;10.821930040286702
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.91852635525153;10.683549727508534
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.920087438438216;10.821930040286702
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91852635525153;10.683549727508534
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91852635525153;10.683549727508534
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.939548039517895;10.907358144972363
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91852635525153;10.683549727508534
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.939548039517895;10.907358144972363
sptvxw30b9;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.91852635525153;10.683549727508534
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.939548039517895;10.907358144972363
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.939548039517895;10.907358144972363
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.93372961659993;10.709937399408204
axadx7wo6wm;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.939548039517895;10.907358144972363
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93372961659993;10.709937399408204
jvpiky1y73;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93372961659993;10.709937399408204
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.92044173217651;10.677113964815248
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.920087438438216;10.821930040286702
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.92044173217651;10.677113964815248
aaadd9bfuei;E18 Påkjøring;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92044173217651;10.677113964815248
pfyp05xoc9a;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.920087438438216;10.821930040286702
