index;id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
587;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93983345139797;10.850178618194377
588;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93983345139797;10.850178618194377
589;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93983345139797;10.850178618194377
590;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93983345139797;10.850178618194377
591;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93983345139797;10.850178618194377
592;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93983345139797;10.850178618194377
593;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93983345139797;10.850178618194377
594;54opd73qxzw;RV163 Veitvet;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93983345139797;10.850178618194377
595;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.945031552808395;10.84278919018243
596;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.945031552808395;10.84278919018243
597;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.945031552808395;10.84278919018243
598;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.945031552808395;10.84278919018243
599;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.945031552808395;10.84278919018243
600;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.945031552808395;10.84278919018243
601;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.945031552808395;10.84278919018243
602;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.945031552808395;10.84278919018243
603;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.945031552808395;10.84278919018243
604;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.945031552808395;10.84278919018243
605;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.945031552808395;10.84278919018243
606;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.945031552808395;10.84278919018243
607;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.945031552808395;10.84278919018243
608;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.945031552808395;10.84278919018243
609;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.945031552808395;10.84278919018243
610;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.945031552808395;10.84278919018243
611;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.945031552808395;10.84278919018243
612;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.945031552808395;10.84278919018243
613;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.945031552808395;10.84278919018243
614;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.945031552808395;10.84278919018243
615;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.945031552808395;10.84278919018243
616;yadm8wrmj9;RV4 Linderud;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.945031552808395;10.84278919018243
617;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.94657364095029;10.720277711494191
618;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.94657364095029;10.720277711494191
619;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.94657364095029;10.720277711494191
620;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.94657364095029;10.720277711494191
621;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.94657364095029;10.720277711494191
622;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.94657364095029;10.720277711494191
623;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.94657364095029;10.720277711494191
624;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.94657364095029;10.720277711494191
625;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.94657364095029;10.720277711494191
626;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.94657364095029;10.720277711494191
627;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.94657364095029;10.720277711494191
628;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.94657364095029;10.720277711494191
629;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.94657364095029;10.720277711494191
630;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.94657364095029;10.720277711494191
631;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.94657364095029;10.720277711494191
632;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.94657364095029;10.720277711494191
633;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.94657364095029;10.720277711494191
634;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.94657364095029;10.720277711494191
635;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.94657364095029;10.720277711494191
636;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.94657364095029;10.720277711494191
637;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.94657364095029;10.720277711494191
638;yk0xurzldre;Ring 3 Gaustad;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.94657364095029;10.720277711494191
639;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.93131488144564;10.709417401465998
640;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.93131488144564;10.709417401465998
641;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.93131488144564;10.709417401465998
642;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.93131488144564;10.709417401465998
643;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.93131488144564;10.709417401465998
644;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.93131488144564;10.709417401465998
645;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93131488144564;10.709417401465998
646;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.93131488144564;10.709417401465998
647;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.93131488144564;10.709417401465998
648;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.93131488144564;10.709417401465998
649;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.93131488144564;10.709417401465998
650;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.93131488144564;10.709417401465998
651;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.93131488144564;10.709417401465998
652;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93131488144564;10.709417401465998
653;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93131488144564;10.709417401465998
654;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93131488144564;10.709417401465998
655;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93131488144564;10.709417401465998
656;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93131488144564;10.709417401465998
657;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93131488144564;10.709417401465998
658;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93131488144564;10.709417401465998
659;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93131488144564;10.709417401465998
660;xzcbzkoxbr;Sørkedalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93131488144564;10.709417401465998
661;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.930981363556704;10.706765894442697
662;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.930981363556704;10.706765894442697
663;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.930981363556704;10.706765894442697
664;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.930981363556704;10.706765894442697
665;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.930981363556704;10.706765894442697
666;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.930981363556704;10.706765894442697
667;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.930981363556704;10.706765894442697
668;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.930981363556704;10.706765894442697
669;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.930981363556704;10.706765894442697
670;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.930981363556704;10.706765894442697
671;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.930981363556704;10.706765894442697
672;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.930981363556704;10.706765894442697
673;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.930981363556704;10.706765894442697
674;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.930981363556704;10.706765894442697
675;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.930981363556704;10.706765894442697
676;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.930981363556704;10.706765894442697
677;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.930981363556704;10.706765894442697
678;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.930981363556704;10.706765894442697
679;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.930981363556704;10.706765894442697
680;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.930981363556704;10.706765894442697
681;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.930981363556704;10.706765894442697
682;jw97ofxstv8;Fritjof Nansens vei;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.930981363556704;10.706765894442697
683;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.92203660708718;10.684255169786411
684;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.92203660708718;10.684255169786411
685;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.92203660708718;10.684255169786411
686;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.92203660708718;10.684255169786411
687;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.92203660708718;10.684255169786411
688;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.92203660708718;10.684255169786411
689;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92203660708718;10.684255169786411
690;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.92203660708718;10.684255169786411
691;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.92203660708718;10.684255169786411
692;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.92203660708718;10.684255169786411
693;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.92203660708718;10.684255169786411
694;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.92203660708718;10.684255169786411
695;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.92203660708718;10.684255169786411
696;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92203660708718;10.684255169786411
697;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92203660708718;10.684255169786411
698;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92203660708718;10.684255169786411
699;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92203660708718;10.684255169786411
700;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92203660708718;10.684255169786411
701;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92203660708718;10.684255169786411
702;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92203660708718;10.684255169786411
703;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92203660708718;10.684255169786411
704;hopdhnlcms5;Drammensveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92203660708718;10.684255169786411
705;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92669521054213;10.850147908944791
706;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92669521054213;10.850147908944791
707;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92669521054213;10.850147908944791
708;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.92669521054213;10.850147908944791
709;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.92669521054213;10.850147908944791
710;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.92669521054213;10.850147908944791
711;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92669521054213;10.850147908944791
712;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.92669521054213;10.850147908944791
713;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.92669521054213;10.850147908944791
714;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.92669521054213;10.850147908944791
715;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.92669521054213;10.850147908944791
716;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.92669521054213;10.850147908944791
717;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.92669521054213;10.850147908944791
718;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92669521054213;10.850147908944791
719;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92669521054213;10.850147908944791
720;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92669521054213;10.850147908944791
721;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92669521054213;10.850147908944791
722;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92669521054213;10.850147908944791
723;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92669521054213;10.850147908944791
724;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92669521054213;10.850147908944791
725;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92669521054213;10.850147908944791
726;13bi9nbmjfi;Ytre Ringvei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92669521054213;10.850147908944791
727;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.92460257419344;10.842665990097771
728;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.92460257419344;10.842665990097771
729;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.92460257419344;10.842665990097771
730;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.92460257419344;10.842665990097771
731;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.92460257419344;10.842665990097771
732;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.92460257419344;10.842665990097771
733;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92460257419344;10.842665990097771
734;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.92460257419344;10.842665990097771
735;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.92460257419344;10.842665990097771
736;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.92460257419344;10.842665990097771
737;cgfd3savzmk;Smalvollveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.92460257419344;10.842665990097771
